Single-Level_Breite_Wigner
Temp do meio:       +1.500000000000000e+03[K]
Massa do isotopo:   +2.360050000000000e+02

ene_val                 sig_val[radiation_xs]           psi                     x                   smr*gg                  chi1          
+9.126000000000042e+00 +1.210705725961055e+00 +8.851728125930969e-04 -4.099572636288956e+01 +1.234720146490869e+03 +1.310003325761036e-01 
+9.128000000000043e+00 +1.222555378043112e+00 +8.948612541961349e-04 -4.089913068789742e+01 +1.234583572201065e+03 +1.309860492469290e-01 
+9.130000000000043e+00 +1.234613791370089e+00 +9.047208949990427e-04 -4.080253511693672e+01 +1.234447042792316e+03 +1.309717706113289e-01 
+9.132000000000044e+00 +1.246885045648987e+00 +9.147550960082482e-04 -4.070593964998980e+01 +1.234310558240049e+03 +1.309574966667332e-01 
+9.134000000000045e+00 +1.259373299878152e+00 +9.249672839263343e-04 -4.060934428703906e+01 +1.234174118519706e+03 +1.309432274105740e-01 
+9.136000000000045e+00 +1.272082793781872e+00 +9.353609523496753e-04 -4.051274902806685e+01 +1.234037723606750e+03 +1.309289628402851e-01 
+9.138000000000046e+00 +1.285017849265812e+00 +9.459396629837314e-04 -4.041615387305555e+01 +1.233901373476662e+03 +1.309147029533024e-01 
+9.140000000000047e+00 +1.298182871893761e+00 +9.567070468763713e-04 -4.031955882198756e+01 +1.233765068104944e+03 +1.309004477470640e-01 
+9.142000000000047e+00 +1.311582352385719e+00 +9.676668056693051e-04 -4.022296387484526e+01 +1.233628807467112e+03 +1.308861972190095e-01 
+9.144000000000048e+00 +1.325220868137285e+00 +9.788227128675366e-04 -4.012636903161106e+01 +1.233492591538705e+03 +1.308719513665808e-01 
+9.146000000000049e+00 +1.339103084760524e+00 +9.901786151270764e-04 -4.002977429226738e+01 +1.233356420295281e+03 +1.308577101872216e-01 
+9.148000000000049e+00 +1.353233757646459e+00 +1.001738433560985e-03 -3.993317965679662e+01 +1.233220293712412e+03 +1.308434736783778e-01 
+9.150000000000050e+00 +1.367617733549095e+00 +1.013506165063693e-03 -3.983658512518122e+01 +1.233084211765694e+03 +1.308292418374968e-01 
+9.152000000000051e+00 +1.382259952190999e+00 +1.025485883653673e-03 -3.973999069740362e+01 +1.232948174430739e+03 +1.308150146620283e-01 
+9.154000000000051e+00 +1.397165447890754e+00 +1.037681741834680e-03 -3.964339637344626e+01 +1.232812181683178e+03 +1.308007921494240e-01 
+9.156000000000052e+00 +1.412339351211963e+00 +1.050097971975338e-03 -3.954680215329157e+01 +1.232676233498660e+03 +1.307865742971373e-01 
+9.158000000000053e+00 +1.427786890634041e+00 +1.062738887707278e-03 -3.945020803692203e+01 +1.232540329852854e+03 +1.307723611026237e-01 
+9.160000000000053e+00 +1.443513394244576e+00 +1.075608885341679e-03 -3.935361402432010e+01 +1.232404470721447e+03 +1.307581525633406e-01 
+9.162000000000054e+00 +1.459524291453613e+00 +1.088712445304451e-03 -3.925702011546825e+01 +1.232268656080145e+03 +1.307439486767473e-01 
+9.164000000000055e+00 +1.475825114729374e+00 +1.102054133589759e-03 -3.916042631034897e+01 +1.232132885904670e+03 +1.307297494403052e-01 
+9.166000000000055e+00 +1.492421501355646e+00 +1.115638603232053e-03 -3.906383260894474e+01 +1.231997160170767e+03 +1.307155548514774e-01 
+9.168000000000056e+00 +1.509319195210742e+00 +1.129470595796500e-03 -3.896723901123805e+01 +1.231861478854196e+03 +1.307013649077292e-01 
+9.170000000000057e+00 +1.526524048567868e+00 +1.143554942887778e-03 -3.887064551721142e+01 +1.231725841930736e+03 +1.306871796065276e-01 
+9.172000000000057e+00 +1.544042023916772e+00 +1.157896567677074e-03 -3.877405212684735e+01 +1.231590249376187e+03 +1.306729989453417e-01 
+9.174000000000058e+00 +1.561879195806748e+00 +1.172500486447394e-03 -3.867745884012837e+01 +1.231454701166363e+03 +1.306588229216425e-01 
+9.176000000000059e+00 +1.580041752710647e+00 +1.187371810156917e-03 -3.858086565703700e+01 +1.231319197277101e+03 +1.306446515329028e-01 
+9.178000000000059e+00 +1.598535998909719e+00 +1.202515746020220e-03 -3.848427257755579e+01 +1.231183737684254e+03 +1.306304847765975e-01 
+9.180000000000060e+00 +1.617368356399330e+00 +1.217937599107494e-03 -3.838767960166725e+01 +1.231048322363694e+03 +1.306163226502033e-01 
+9.182000000000061e+00 +1.636545366815166e+00 +1.233642773961383e-03 -3.829108672935396e+01 +1.230912951291311e+03 +1.306021651511989e-01 
+9.184000000000061e+00 +1.656073693379598e+00 +1.249636776231223e-03 -3.819449396059846e+01 +1.230777624443013e+03 +1.305880122770649e-01 
+9.186000000000062e+00 +1.675960122868316e+00 +1.265925214324790e-03 -3.809790129538334e+01 +1.230642341794728e+03 +1.305738640252838e-01 
+9.188000000000063e+00 +1.696211567596577e+00 +1.282513801077009e-03 -3.800130873369115e+01 +1.230507103322401e+03 +1.305597203933400e-01 
+9.190000000000063e+00 +1.716835067424915e+00 +1.299408355435537e-03 -3.790471627550447e+01 +1.230371909001996e+03 +1.305455813787199e-01 
+9.192000000000064e+00 +1.737837791784050e+00 +1.316614804163019e-03 -3.780812392080591e+01 +1.230236758809495e+03 +1.305314469789118e-01 
+9.194000000000065e+00 +1.759227041718518e+00 +1.334139183555590e-03 -3.771153166957805e+01 +1.230101652720897e+03 +1.305173171914057e-01 
+9.196000000000065e+00 +1.781010251948821e+00 +1.351987641177566e-03 -3.761493952180349e+01 +1.229966590712222e+03 +1.305031920136940e-01 
+9.198000000000066e+00 +1.803194992951225e+00 +1.370166437611533e-03 -3.751834747746486e+01 +1.229831572759506e+03 +1.304890714432704e-01 
+9.200000000000067e+00 +1.825788973055523e+00 +1.388681948224149e-03 -3.742175553654477e+01 +1.229696598838804e+03 +1.304749554776309e-01 
+9.202000000000067e+00 +1.848800040559567e+00 +1.407540664946695e-03 -3.732516369902585e+01 +1.229561668926190e+03 +1.304608441142734e-01 
+9.204000000000068e+00 +1.872236185860316e+00 +1.426749198070166e-03 -3.722857196489072e+01 +1.229426782997755e+03 +1.304467373506975e-01 
+9.206000000000069e+00 +1.896105543601069e+00 +1.446314278054650e-03 -3.713198033412205e+01 +1.229291941029609e+03 +1.304326351844048e-01 
+9.208000000000069e+00 +1.920416394834056e+00 +1.466242757352339e-03 -3.703538880670245e+01 +1.229157142997878e+03 +1.304185376128990e-01 
+9.210000000000070e+00 +1.945177169197629e+00 +1.486541612243546e-03 -3.693879738261462e+01 +1.229022388878710e+03 +1.304044446336853e-01 
+9.212000000000071e+00 +1.970396447108045e+00 +1.507217944685744e-03 -3.684220606184120e+01 +1.228887678648269e+03 +1.303903562442710e-01 
+9.214000000000071e+00 +1.996082961964205e+00 +1.528278984174315e-03 -3.674561484436487e+01 +1.228753012282735e+03 +1.303762724421654e-01 
+9.216000000000072e+00 +2.022245602365572e+00 +1.549732089615152e-03 -3.664902373016830e+01 +1.228618389758310e+03 +1.303621932248796e-01 
+9.218000000000073e+00 +2.048893414341790e+00 +1.571584751207989e-03 -3.655243271923420e+01 +1.228483811051212e+03 +1.303481185899265e-01 
+9.220000000000073e+00 +2.076035603593616e+00 +1.593844592340087e-03 -3.645584181154524e+01 +1.228349276137678e+03 +1.303340485348211e-01 
+9.222000000000074e+00 +2.103681537744059e+00 +1.616519371489415e-03 -3.635925100708415e+01 +1.228214784993962e+03 +1.303199830570800e-01 
+9.224000000000075e+00 +2.131840748599127e+00 +1.639616984136838e-03 -3.626266030583361e+01 +1.228080337596335e+03 +1.303059221542220e-01 
+9.226000000000075e+00 +2.160522934416806e+00 +1.663145464686189e-03 -3.616606970777637e+01 +1.227945933921090e+03 +1.302918658237674e-01 
+9.228000000000076e+00 +2.189737962183817e+00 +1.687112988391875e-03 -3.606947921289513e+01 +1.227811573944533e+03 +1.302778140632388e-01 
+9.230000000000077e+00 +2.219495869898640e+00 +1.711527873292781e-03 -3.597288882117265e+01 +1.227677257642992e+03 +1.302637668701604e-01 
+9.232000000000077e+00 +2.249806868860075e+00 +1.736398582151862e-03 -3.587629853259163e+01 +1.227542984992811e+03 +1.302497242420584e-01 
+9.234000000000078e+00 +2.280681345959905e+00 +1.761733724400312e-03 -3.577970834713486e+01 +1.227408755970352e+03 +1.302356861764608e-01 
+9.236000000000079e+00 +2.312129865978967e+00 +1.787542058085685e-03 -3.568311826478507e+01 +1.227274570551996e+03 +1.302216526708975e-01 
+9.238000000000079e+00 +2.344163173884731e+00 +1.813832491822450e-03 -3.558652828552504e+01 +1.227140428714140e+03 +1.302076237229003e-01 
+9.240000000000080e+00 +2.376792197129729e+00 +1.840614086744459e-03 -3.548993840933753e+01 +1.227006330433200e+03 +1.301935993300029e-01 
+9.242000000000081e+00 +2.410028047949146e+00 +1.867896058457896e-03 -3.539334863620532e+01 +1.226872275685610e+03 +1.301795794897408e-01 
+9.244000000000081e+00 +2.443882025656260e+00 +1.895687778993743e-03 -3.529675896611120e+01 +1.226738264447823e+03 +1.301655641996513e-01 
+9.246000000000082e+00 +2.478365618934312e+00 +1.923998778758455e-03 -3.520016939903797e+01 +1.226604296696307e+03 +1.301515534572737e-01 
+9.248000000000083e+00 +2.513490508123482e+00 +1.952838748481911e-03 -3.510357993496841e+01 +1.226470372407550e+03 +1.301375472601492e-01 
+9.250000000000083e+00 +2.549268567500957e+00 +1.982217541160881e-03 -3.500699057388535e+01 +1.226336491558056e+03 +1.301235456058207e-01 
+9.252000000000084e+00 +2.585711867552897e+00 +2.012145173997100e-03 -3.491040131577159e+01 +1.226202654124350e+03 +1.301095484918330e-01 
+9.254000000000085e+00 +2.622832677236559e+00 +2.042631830328505e-03 -3.481381216060997e+01 +1.226068860082971e+03 +1.300955559157327e-01 
+9.256000000000085e+00 +2.660643466230678e+00 +2.073687861552049e-03 -3.471722310838332e+01 +1.225935109410479e+03 +1.300815678750686e-01 
+9.258000000000086e+00 +2.699156907172372e+00 +2.105323789036725e-03 -3.462063415907446e+01 +1.225801402083447e+03 +1.300675843673909e-01 
+9.260000000000087e+00 +2.738385877878780e+00 +2.137550306025279e-03 -3.452404531266625e+01 +1.225667738078472e+03 +1.300536053902520e-01 
+9.262000000000087e+00 +2.778343463551584e+00 +2.170378279523125e-03 -3.442745656914154e+01 +1.225534117372164e+03 +1.300396309412059e-01 
+9.264000000000088e+00 +2.819042958962134e+00 +2.203818752172577e-03 -3.433086792848319e+01 +1.225400539941154e+03 +1.300256610178085e-01 
+9.266000000000089e+00 +2.860497870615390e+00 +2.237882944110924e-03 -3.423427939067409e+01 +1.225267005762086e+03 +1.300116956176177e-01 
+9.268000000000089e+00 +2.902721918890512e+00 +2.272582254810581e-03 -3.413769095569708e+01 +1.225133514811626e+03 +1.299977347381931e-01 
+9.270000000000090e+00 +2.945729040155875e+00 +2.307928264899476e-03 -3.404110262353507e+01 +1.225000067066457e+03 +1.299837783770962e-01 
+9.272000000000091e+00 +2.989533388856295e+00 +2.343932737959819e-03 -3.394451439417093e+01 +1.224866662503277e+03 +1.299698265318903e-01 
+9.274000000000092e+00 +3.034149339570077e+00 +2.380607622303367e-03 -3.384792626758757e+01 +1.224733301098804e+03 +1.299558792001406e-01 
+9.276000000000092e+00 +3.079591489033596e+00 +2.417965052721194e-03 -3.375133824376791e+01 +1.224599982829774e+03 +1.299419363794140e-01 
+9.278000000000093e+00 +3.125874658131020e+00 +2.456017352206071e-03 -3.365475032269485e+01 +1.224466707672938e+03 +1.299279980672794e-01 
+9.280000000000094e+00 +3.173013893846307e+00 +2.494777033645056e-03 -3.355816250435129e+01 +1.224333475605066e+03 +1.299140642613076e-01 
+9.282000000000094e+00 +3.221024471175491e+00 +2.534256801480650e-03 -3.346157478872019e+01 +1.224200286602946e+03 +1.299001349590709e-01 
+9.284000000000095e+00 +3.269921894995940e+00 +2.574469553337796e-03 -3.336498717578448e+01 +1.224067140643383e+03 +1.298862101581437e-01 
+9.286000000000096e+00 +3.319721901890342e+00 +2.615428381614855e-03 -3.326839966552709e+01 +1.223934037703200e+03 +1.298722898561022e-01 
+9.288000000000096e+00 +3.370440461922497e+00 +2.657146575036143e-03 -3.317181225793097e+01 +1.223800977759235e+03 +1.298583740505244e-01 
+9.290000000000097e+00 +3.422093780361904e+00 +2.699637620163518e-03 -3.307522495297910e+01 +1.223667960788348e+03 +1.298444627389901e-01 
+9.292000000000098e+00 +3.474698299354319e+00 +2.742915202864737e-03 -3.297863775065442e+01 +1.223534986767412e+03 +1.298305559190809e-01 
+9.294000000000098e+00 +3.528270699535347e+00 +2.786993209736069e-03 -3.288205065093992e+01 +1.223402055673320e+03 +1.298166535883802e-01 
+9.296000000000099e+00 +3.582827901584175e+00 +2.831885729476803e-03 -3.278546365381857e+01 +1.223269167482982e+03 +1.298027557444734e-01 
+9.298000000000100e+00 +3.638387067713531e+00 +2.877607054212456e-03 -3.268887675927336e+01 +1.223136322173324e+03 +1.297888623849476e-01 
+9.300000000000100e+00 +3.694965603093725e+00 +2.924171680764780e-03 -3.259228996728728e+01 +1.223003519721291e+03 +1.297749735073917e-01 
+9.302000000000101e+00 +3.752581157206914e+00 +2.971594311865476e-03 -3.249570327784335e+01 +1.222870760103845e+03 +1.297610891093963e-01 
+9.304000000000102e+00 +3.811251625128099e+00 +3.019889857310683e-03 -3.239911669092455e+01 +1.222738043297964e+03 +1.297472091885541e-01 
+9.306000000000102e+00 +3.870995148730052e+00 +3.069073435053849e-03 -3.230253020651392e+01 +1.222605369280646e+03 +1.297333337424594e-01 
+9.308000000000103e+00 +3.931830117808099e+00 +3.119160372233709e-03 -3.220594382459448e+01 +1.222472738028904e+03 +1.297194627687082e-01 
+9.310000000000104e+00 +3.993775171121811e+00 +3.170166206134795e-03 -3.210935754514926e+01 +1.222340149519769e+03 +1.297055962648988e-01 
+9.312000000000104e+00 +4.056849197349338e+00 +3.222106685077050e-03 -3.201277136816130e+01 +1.222207603730289e+03 +1.296917342286307e-01 
+9.314000000000105e+00 +4.121071335951679e+00 +3.274997769232159e-03 -3.191618529361364e+01 +1.222075100637530e+03 +1.296778766575055e-01 
+9.316000000000106e+00 +4.186460977942189e+00 +3.328855631362810e-03 -3.181959932148935e+01 +1.221942640218574e+03 +1.296640235491268e-01 
+9.318000000000106e+00 +4.253037766558363e+00 +3.383696657482298e-03 -3.172301345177147e+01 +1.221810222450521e+03 +1.296501749010995e-01 
+9.320000000000107e+00 +4.320821597831518e+00 +3.439537447430919e-03 -3.162642768444308e+01 +1.221677847310490e+03 +1.296363307110308e-01 
+9.322000000000108e+00 +4.389832621051195e+00 +3.496394815366417e-03 -3.152984201948725e+01 +1.221545514775613e+03 +1.296224909765293e-01 
+9.324000000000108e+00 +4.460091239119508e+00 +3.554285790164571e-03 -3.143325645688707e+01 +1.221413224823043e+03 +1.296086556952057e-01 
+9.326000000000109e+00 +4.531618108792507e+00 +3.613227615727395e-03 -3.133667099662562e+01 +1.221280977429948e+03 +1.295948248646722e-01 
+9.328000000000110e+00 +4.604434140803493e+00 +3.673237751194745e-03 -3.124008563868601e+01 +1.221148772573514e+03 +1.295809984825432e-01 
+9.330000000000110e+00 +4.678560499865266e+00 +3.734333871056887e-03 -3.114350038305134e+01 +1.221016610230944e+03 +1.295671765464345e-01 
+9.332000000000111e+00 +4.754018604546641e+00 +3.796533865163943e-03 -3.104691522970473e+01 +1.220884490379457e+03 +1.295533590539639e-01 
+9.334000000000112e+00 +4.830830127019067e+00 +3.859855838628909e-03 -3.095033017862928e+01 +1.220752412996292e+03 +1.295395460027508e-01 
+9.336000000000112e+00 +4.909016992669945e+00 +3.924318111621234e-03 -3.085374522980813e+01 +1.220620378058702e+03 +1.295257373904166e-01 
+9.338000000000113e+00 +4.988601379577509e+00 +3.989939219046812e-03 -3.075716038322442e+01 +1.220488385543959e+03 +1.295119332145844e-01 
+9.340000000000114e+00 +5.069605717844064e+00 +4.056737910111496e-03 -3.066057563886127e+01 +1.220356435429350e+03 +1.294981334728790e-01 
+9.342000000000114e+00 +5.152052688782444e+00 +4.124733147764014e-03 -3.056399099670185e+01 +1.220224527692181e+03 +1.294843381629271e-01 
+9.344000000000115e+00 +5.235965223952525e+00 +4.193944108015481e-03 -3.046740645672931e+01 +1.220092662309775e+03 +1.294705472823572e-01 
+9.346000000000116e+00 +5.321366504042570e+00 +4.264390179131204e-03 -3.037082201892681e+01 +1.219960839259470e+03 +1.294567608287994e-01 
+9.348000000000116e+00 +5.408279957592166e+00 +4.336090960691943e-03 -3.027423768327752e+01 +1.219829058518622e+03 +1.294429787998857e-01 
+9.350000000000117e+00 +5.496729259551445e+00 +4.409066262520303e-03 -3.017765344976462e+01 +1.219697320064606e+03 +1.294292011932499e-01 
+9.352000000000118e+00 +5.586738329673746e+00 +4.483336103469723e-03 -3.008106931837130e+01 +1.219565623874811e+03 +1.294154280065275e-01 
+9.354000000000118e+00 +5.678331330736048e+00 +4.558920710071314e-03 -2.998448528908074e+01 +1.219433969926644e+03 +1.294016592373557e-01 
+9.356000000000119e+00 +5.771532666584329e+00 +4.635840515036185e-03 -2.988790136187615e+01 +1.219302358197529e+03 +1.293878948833738e-01 
+9.358000000000120e+00 +5.866366979998784e+00 +4.714116155608915e-03 -2.979131753674074e+01 +1.219170788664908e+03 +1.293741349422224e-01 
+9.360000000000120e+00 +5.962859150375281e+00 +4.793768471769106e-03 -2.969473381365771e+01 +1.219039261306237e+03 +1.293603794115441e-01 
+9.362000000000121e+00 +6.061034291218537e+00 +4.874818504277231e-03 -2.959815019261029e+01 +1.218907776098991e+03 +1.293466282889834e-01 
+9.364000000000122e+00 +6.160917747443586e+00 +4.957287492561801e-03 -2.950156667358171e+01 +1.218776333020661e+03 +1.293328815721864e-01 
+9.366000000000122e+00 +6.262535092481151e+00 +5.041196872444182e-03 -2.940498325655519e+01 +1.218644932048757e+03 +1.293191392588008e-01 
+9.368000000000123e+00 +6.365912125182589e+00 +5.126568273697336e-03 -2.930839994151400e+01 +1.218513573160802e+03 +1.293054013464764e-01 
+9.370000000000124e+00 +6.471074866521541e+00 +5.213423517436051e-03 -2.921181672844137e+01 +1.218382256334340e+03 +1.292916678328646e-01 
+9.372000000000124e+00 +6.578049556087509e+00 +5.301784613334553e-03 -2.911523361732057e+01 +1.218250981546928e+03 +1.292779387156184e-01 
+9.374000000000125e+00 +6.686862648368143e+00 +5.391673756668857e-03 -2.901865060813485e+01 +1.218119748776142e+03 +1.292642139923929e-01 
+9.376000000000126e+00 +6.797540808816505e+00 +5.483113325180489e-03 -2.892206770086749e+01 +1.217988557999573e+03 +1.292504936608445e-01 
+9.378000000000126e+00 +6.910110909699593e+00 +5.576125875758515e-03 -2.882548489550177e+01 +1.217857409194831e+03 +1.292367777186318e-01 
+9.380000000000127e+00 +7.024600025724726e+00 +5.670734140936939e-03 -2.872890219202097e+01 +1.217726302339542e+03 +1.292230661634148e-01 
+9.382000000000128e+00 +7.141035429440604e+00 +5.766961025204684e-03 -2.863231959040840e+01 +1.217595237411348e+03 +1.292093589928555e-01 
+9.384000000000128e+00 +7.259444586409494e+00 +5.864829601125097e-03 -2.853573709064734e+01 +1.217464214387906e+03 +1.291956562046175e-01 
+9.386000000000129e+00 +7.379855150147675e+00 +5.964363105262531e-03 -2.843915469272110e+01 +1.217333233246894e+03 +1.291819577963662e-01 
+9.388000000000130e+00 +7.502294956830944e+00 +6.065584933913154e-03 -2.834257239661301e+01 +1.217202293966003e+03 +1.291682637657687e-01 
+9.390000000000130e+00 +7.626792019762431e+00 +6.168518638637716e-03 -2.824599020230638e+01 +1.217071396522942e+03 +1.291545741104938e-01 
+9.392000000000131e+00 +7.753374523600025e+00 +6.273187921593718e-03 -2.814940810978454e+01 +1.216940540895437e+03 +1.291408888282122e-01 
